,id,model,participant,prompt,target,predicted,src,total_tokens,proportion
0,motesf_bottle-eef9,gpt3-babbage,motesf38b3,bottle,2.1,2.7,motesf,20,0.4
0,motesf_spoon-0370,gpt3-babbage,motesff7e6,spoon,3.6,2.4,motesf,35,0.4
0,bs12_brick-199a,gpt3-babbage,bs12123,brick,2.2,1.8,bs12,15,0.4
0,setal08_brick-7268,gpt3-babbage,setal08157,brick,1.7000000000000002,1.7,setal08,23,0.4
0,motesf_sock-09c3,gpt3-babbage,motesf5ef0,sock,3.6,2.7,motesf,18,0.4
0,setal08_brick-7fe2,gpt3-babbage,setal08216,brick,1.0,1.0,setal08,16,0.4
0,snbmo09_brick-aade,gpt3-babbage,snbmo0910,brick,3.0,4.0,snbmo09,16,0.4
0,dod20_shoe-d25a,gpt3-babbage,dod2078,shoe,2.2,3.0,dod20,16,0.4
0,hmsl_brick-be68,gpt3-babbage,hmsl74I0f64D,brick,2.5,1.4,hmsl,23,0.4
0,snb17_box-4b3b,gpt3-babbage,snb1782,box,1.8,1.6,snb17,14,0.4
0,setal08_brick-d8a1,gpt3-babbage,setal08147,brick,2.7,3.0,setal08,17,0.4
0,snb17_rope-1fce,gpt3-babbage,snb1747,rope,1.3,1.3,snb17,19,0.4
0,hmsl_paperclip-347a,gpt3-babbage,hmsl10z2wJHQ,paperclip,1.8,2.2,hmsl,18,0.4
0,hmsl_paperclip-3fbd,gpt3-babbage,hmslUUCR5rl5,paperclip,2.3,2.2,hmsl,17,0.4
0,motesf_hat-afe2,gpt3-babbage,motesf06eb,hat,4.7,2.7,motesf,43,0.4
0,dod20_table-c61c,gpt3-babbage,dod2020,table,2.5,2.0,dod20,14,0.4
0,betal18_box-03aa,gpt3-babbage,betal182104,box,1.6,1.9,betal18,15,0.4
0,snb17_box-45be,gpt3-babbage,snb1748,box,2.3,1.3,snb17,13,0.4
0,betal18_rope-66fb,gpt3-babbage,betal182146,rope,3.0,1.9,betal18,15,0.4
0,dod20_table-143b,gpt3-babbage,dod2045,table,2.0,2.0,dod20,15,0.4
0,motesp-g1_sock-15CP,gpt3-babbage,15CP,sock,2.8,3.6,motesp,26,0.4
0,betal18_box-6005,gpt3-babbage,betal182058,box,1.0,1.3,betal18,15,0.4
0,setal08_knife-88da,gpt3-babbage,setal08115,knife,1.0,1.0,setal08,14,0.4
0,hmsl_paperclip-e339,gpt3-babbage,hmslB0o9M8xC,paperclip,2.0,2.5,hmsl,16,0.4
0,hmsl_paperclip-d7b1,gpt3-babbage,hmslZfDzR06v,paperclip,2.2,2.5,hmsl,20,0.4
0,hmsl_brick-9a17,gpt3-babbage,hmslB8x6J8Cu,brick,1.0,1.7,hmsl,17,0.4
0,setal08_knife-a339,gpt3-babbage,setal083,knife,1.7000000000000002,1.7,setal08,16,0.4
0,hmsl_paperclip-cea5,gpt3-babbage,hmsl8dsuK18a,paperclip,2.3,2.2,hmsl,18,0.4
0,bs12_brick-f1eb,gpt3-babbage,bs1210,brick,2.2,3.0,bs12,14,0.4
0,dod20_pants-aab3,gpt3-babbage,dod2040,pants,3.5,3.0,dod20,31,0.4
0,snbmo09_brick-fa9f,gpt3-babbage,snbmo09104,brick,1.3,1.7,snbmo09,17,0.4
0,motesf_sock-5e80,gpt3-babbage,motesf84d9,sock,2.1,2.7,motesf,16,0.4
0,dod20_shoe-bab5,gpt3-babbage,dod2056,shoe,4.7,3.7,dod20,19,0.4
0,motesf_ball-8693,gpt3-babbage,motesf6f3e,ball,2.1,2.1,motesf,15,0.4
0,motesf_spoon-31aa,gpt3-babbage,motesf19f3,spoon,2.4,2.7,motesf,42,0.4
0,dod20_table-9ba9,gpt3-babbage,dod2084,table,1.7000000000000002,1.5,dod20,17,0.4
0,snbmo09_box-7cd7,gpt3-babbage,snbmo09104,box,2.0,2.0,snbmo09,14,0.4
0,motesf_sock-0a07,gpt3-babbage,motesfefe9,sock,3.9,4.1,motesf,22,0.4
0,dod20_bottle-f188,gpt3-babbage,dod2081,bottle,4.3,4.0,dod20,16,0.4
0,motesf_ball-3b02,gpt3-babbage,motesff9b9,ball,3.6,2.7,motesf,16,0.4
0,hmsl_paperclip-ecf8,gpt3-babbage,hmslBaQk6mT1,paperclip,2.3,2.5,hmsl,14,0.4
0,betal18_rope-7747,gpt3-babbage,betal182113,rope,1.3,1.7,betal18,17,0.4
0,motesf_pencil-4ee4,gpt3-babbage,motesfb83a,pencil,3.3,4.4,motesf,46,0.4
0,hmsl_paperclip-2195,gpt3-babbage,hmsl67q3o3y7,paperclip,2.3,2.8,hmsl,18,0.4
0,dod20_book-fc45,gpt3-babbage,dod2034,book,3.0,2.7,dod20,15,0.4
0,hmsl_paperclip-4b9c,gpt3-babbage,hmsl5HXO64Ya,paperclip,2.0,2.2,hmsl,22,0.4
0,setal08_knife-4151,gpt3-babbage,setal08146,knife,1.0,1.3,setal08,17,0.4
0,bs12_brick-a5fd,gpt3-babbage,bs1256,brick,1.4,2.3,bs12,29,0.4
0,motesp-g1_hat-15CP,gpt3-babbage,15CP,hat,3.2,2.7,motesp,32,0.4
0,hmsl_paperclip-df47,gpt3-babbage,hmsl6xuQ1Z9X,paperclip,1.0,1.0,hmsl,17,0.4
0,snbmo09_brick-5f31,gpt3-babbage,snbmo09161,brick,1.2,1.7,snbmo09,22,0.4
0,dod20_book-fbae,gpt3-babbage,dod2044,book,3.0,3.0,dod20,16,0.4
0,setal08_brick-6af9,gpt3-babbage,setal086,brick,2.0,1.7,setal08,21,0.4
0,bs12_brick-77bd,gpt3-babbage,bs1213,brick,1.0,1.7,bs12,19,0.4
0,snb17_box-bea8,gpt3-babbage,snb1747,box,1.7000000000000002,1.7,snb17,19,0.4
0,bs12_brick-5303,gpt3-babbage,bs1210,brick,2.6,3.0,bs12,15,0.4
0,motesf_toothbrush-3420,gpt3-babbage,motesf371b,toothbrush,2.7,2.7,motesf,21,0.4
0,dod20_table-7230,gpt3-babbage,dod2045,table,1.5,1.5,dod20,14,0.4
0,dod20_book-c725,gpt3-babbage,dod2076,book,3.5,4.5,dod20,14,0.4
0,hmsl_brick-fbf5,gpt3-babbage,hmslaP33crx5,brick,2.7,3.0,hmsl,15,0.4
0,bs12_brick-0e40,gpt3-babbage,bs1286,brick,1.0,1.5,bs12,16,0.4
0,betal18_box-7cda,gpt3-babbage,betal182126,box,1.6,1.9,betal18,15,0.4
0,snbmo09_brick-4a20,gpt3-babbage,snbmo09187,brick,1.9,1.8,snbmo09,16,0.4
0,snb17_box-2315,gpt3-babbage,snb1743,box,2.0,2.3,snb17,25,0.4
0,bs12_brick-a80c,gpt3-babbage,bs1231,brick,1.4,1.7,bs12,32,0.4
0,snbmo09_box-90c0,gpt3-babbage,snbmo09152,box,1.5,1.0,snbmo09,16,0.4
0,betal18_box-02af,gpt3-babbage,betal182054,box,1.6,1.3,betal18,14,0.4
0,dod20_table-4e9c,gpt3-babbage,dod2056,table,2.5,2.0,dod20,14,0.4
0,hmsl_brick-bf36,gpt3-babbage,hmsl3afo6Ob6,brick,1.0,1.0,hmsl,17,0.4
0,dod20_shoe-39e9,gpt3-babbage,dod2077,shoe,1.3,1.0,dod20,14,0.4
0,snb17_rope-1cb4,gpt3-babbage,snb1725,rope,1.7000000000000002,1.7,snb17,15,0.4
0,hmsl_paperclip-6ff8,gpt3-babbage,hmslWEM1cAry,paperclip,1.0,1.0,hmsl,19,0.4
0,motesf_toothbrush-3985,gpt3-babbage,motesfd34a,toothbrush,2.4,2.7,motesf,27,0.4
0,hmsl_brick-acf7,gpt3-babbage,hmsl737W95CH,brick,2.0,1.5,hmsl,17,0.4
0,snb17_box-f9bf,gpt3-babbage,snb17122,box,1.5,1.3,snb17,14,0.4
0,motesf_toothbrush-4117,gpt3-babbage,motesffc22,toothbrush,2.4,2.7,motesf,19,0.4
0,motesf_sock-4fc9,gpt3-babbage,motesf9766,sock,1.9,1.9,motesf,18,0.4
0,hmsl_brick-fd67,gpt3-babbage,hmslDD94108z,brick,1.1,1.0,hmsl,15,0.4
0,bs12_brick-1484,gpt3-babbage,bs1232,brick,1.8,1.4,bs12,31,0.4
0,dod20_pants-911c,gpt3-babbage,dod2044,pants,3.0,2.5,dod20,16,0.4
0,bs12_brick-0195,gpt3-babbage,bs1282,brick,1.0,1.0,bs12,15,0.4
0,hmsl_paperclip-1eb0,gpt3-babbage,hmslI7m5DGyu,paperclip,1.0,1.0,hmsl,16,0.4
0,snbmo09_brick-db4d,gpt3-babbage,snbmo09129,brick,1.5,1.7,snbmo09,15,0.4
0,setal08_brick-4447,gpt3-babbage,setal0836,brick,3.3,1.8,setal08,17,0.4
0,betal18_box-b4c5,gpt3-babbage,betal182104,box,2.7,3.0,betal18,14,0.4
0,setal08_knife-6c42,gpt3-babbage,setal08152,knife,1.7000000000000002,1.3,setal08,14,0.4
0,betal18_box-f58f,gpt3-babbage,betal182043,box,1.3,1.7,betal18,14,0.4
0,motesf_lightbulb-9dff,gpt3-babbage,motesf3416,lightbulb,3.0,2.4,motesf,24,0.4
0,bs12_brick-0a3a,gpt3-babbage,bs1223,brick,1.8,3.0,bs12,20,0.4
0,dod20_shoe-9884,gpt3-babbage,dod2056,shoe,1.0,1.0,dod20,15,0.4
0,setal08_knife-6cf3,gpt3-babbage,setal08128,knife,1.7000000000000002,1.3,setal08,15,0.4
0,snbmo09_knife-7ced,gpt3-babbage,snbmo09192,knife,1.4,1.7,snbmo09,14,0.4
0,snbmo09_box-bf46,gpt3-babbage,snbmo09176,box,1.0,1.0,snbmo09,16,0.4
0,snb17_rope-2a18,gpt3-babbage,snb1743,rope,1.3,1.0,snb17,23,0.4
0,hmsl_paperclip-7bc8,gpt3-babbage,hmslzdyei4a2,paperclip,2.0,2.2,hmsl,16,0.4
0,snbmo09_brick-2bac,gpt3-babbage,snbmo0912,brick,1.5,1.0,snbmo09,20,0.4
0,setal08_brick-3260,gpt3-babbage,setal08183,brick,2.0,2.5,setal08,22,0.4
0,snbmo09_knife-5e62,gpt3-babbage,snbmo0935,knife,2.5,2.0,snbmo09,15,0.4
0,motesf_hat-5d4f,gpt3-babbage,motesf1385,hat,3.6,3.3,motesf,30,0.4
0,setal08_knife-0c5e,gpt3-babbage,setal08145,knife,1.7000000000000002,2.0,setal08,20,0.4
0,motesf_sock-d12f,gpt3-babbage,motesf31fe,sock,3.0,2.7,motesf,23,0.4
0,dod20_shovel-59f1,gpt3-babbage,dod201,shovel,2.3,3.5,dod20,16,0.4
0,snbmo09_brick-c6c9,gpt3-babbage,snbmo09165,brick,1.8,1.8,snbmo09,16,0.4
0,snbmo09_knife-2608,gpt3-babbage,snbmo09146,knife,1.0,1.7,snbmo09,16,0.4
0,snbmo09_brick-eb27,gpt3-babbage,snbmo09175,brick,2.0,1.4,snbmo09,17,0.4
0,setal08_knife-f5ec,gpt3-babbage,setal0879,knife,1.0,2.0,setal08,17,0.4
0,motesf_bottle-e620,gpt3-babbage,motesf1429,bottle,2.7,3.0,motesf,23,0.4
0,snb17_box-de94,gpt3-babbage,snb17102,box,2.3,2.3,snb17,19,0.4
0,motesf_pencil-9b19,gpt3-babbage,motesf6cdd,pencil,2.7,3.0,motesf,24,0.4
0,setal08_knife-6ce1,gpt3-babbage,setal08208,knife,1.7000000000000002,1.7,setal08,15,0.4
0,betal18_box-a2ab,gpt3-babbage,betal182097,box,1.9,3.0,betal18,24,0.4
0,hmsl_brick-9820,gpt3-babbage,hmslzaTZTqFs,brick,2.0,2.2,hmsl,15,0.4
0,dod20_table-5968,gpt3-babbage,dod2070,table,3.0,4.0,dod20,14,0.4
0,dod20_brick-cb01,gpt3-babbage,dod2062,brick,2.0,1.5,dod20,17,0.4
0,snb17_rope-e770,gpt3-babbage,snb172,rope,1.0,1.0,snb17,16,0.4
0,bs12_brick-2f68,gpt3-babbage,bs1222,brick,1.0,1.3,bs12,15,0.4
0,dod20_tire-8ef1,gpt3-babbage,dod2076,tire,3.3,3.5,dod20,16,0.4
0,dod20_table-d703,gpt3-babbage,dod2013,table,3.3,2.5,dod20,15,0.4
0,dod20_bottle-42e1,gpt3-babbage,dod2073,bottle,4.2,3.0,dod20,15,0.4
0,motesf_ball-64d7,gpt3-babbage,motesf2a38,ball,3.0,2.7,motesf,33,0.4
0,setal08_knife-4087,gpt3-babbage,setal08179,knife,1.7000000000000002,1.7,setal08,27,0.4
0,betal18_rope-8c75,gpt3-babbage,betal182174,rope,3.0,2.7,betal18,23,0.4
0,dod20_table-7678,gpt3-babbage,dod2035,table,1.0,1.0,dod20,13,0.4
0,bs12_brick-9b32,gpt3-babbage,bs12123,brick,1.4,1.4,bs12,14,0.4
0,snb17_rope-0701,gpt3-babbage,snb17106,rope,1.3,1.7,snb17,23,0.4
0,dod20_tire-20e9,gpt3-babbage,dod2023,tire,2.3,2.5,dod20,17,0.4
0,dod20_book-af53,gpt3-babbage,dod2051,book,2.2,2.7,dod20,16,0.4
0,dod20_pants-4ee8,gpt3-babbage,dod2013,pants,1.2,2.0,dod20,16,0.4
0,dod20_fork-f403,gpt3-babbage,dod2052,fork,2.3,1.7,dod20,20,0.4
0,hmsl_brick-94a2,gpt3-babbage,hmslP07U97OU,brick,1.3,1.0,hmsl,15,0.4
0,setal08_brick-c63d,gpt3-babbage,setal0872,brick,1.3,2.3,setal08,19,0.4
0,dod20_book-9940,gpt3-babbage,dod2077,book,1.3,2.0,dod20,13,0.4
0,snbmo09_brick-3a8b,gpt3-babbage,snbmo0986,brick,3.2,1.8,snbmo09,29,0.4
0,betal18_box-2a0f,gpt3-babbage,betal182079,box,2.1,2.0,betal18,15,0.4
0,motesf_sock-d7e6,gpt3-babbage,motesfbeed,sock,3.0,3.9,motesf,35,0.4
0,setal08_knife-6e1f,gpt3-babbage,setal0819,knife,2.4,2.0,setal08,15,0.4
0,dod20_shovel-b740,gpt3-babbage,dod206,shovel,3.7,2.0,dod20,17,0.4
0,betal18_rope-51c2,gpt3-babbage,betal182160,rope,1.9,1.9,betal18,18,0.4
0,hmsl_brick-0c34,gpt3-babbage,hmsltcw0dt93,brick,1.2,1.0,hmsl,16,0.4
0,setal08_knife-36d2,gpt3-babbage,setal0844,knife,1.0,1.0,setal08,20,0.4
0,motesf_pencil-b6a3,gpt3-babbage,motesf6392,pencil,2.7,2.7,motesf,18,0.4
0,hmsl_paperclip-6e90,gpt3-babbage,hmslc73oB20h,paperclip,2.0,2.5,hmsl,28,0.4
0,dod20_pants-5322,gpt3-babbage,dod2066,pants,4.7,4.5,dod20,19,0.4
0,betal18_rope-e936,gpt3-babbage,betal182179,rope,1.0,1.0,betal18,15,0.4
0,dod20_fork-55a1,gpt3-babbage,dod2035,fork,2.0,2.5,dod20,14,0.4
0,motesf_hat-a7cc,gpt3-babbage,motesf0266,hat,3.0,2.1,motesf,23,0.4
0,dod20_rope-af40,gpt3-babbage,dod2084,rope,2.0,2.7,dod20,25,0.4
0,motesf_hat-e319,gpt3-babbage,motesf7eab,hat,3.0,2.4,motesf,17,0.4
0,motesf_pencil-d6ad,gpt3-babbage,motesfad13,pencil,3.3,3.0,motesf,20,0.4
0,dod20_shovel-3a01,gpt3-babbage,dod2019,shovel,1.0,1.0,dod20,16,0.4
0,dod20_book-dc0e,gpt3-babbage,dod2012,book,2.7,3.0,dod20,17,0.4
0,hmsl_paperclip-27d6,gpt3-babbage,hmslopxAEih3,paperclip,2.3,3.0,hmsl,23,0.4
0,dod20_shoe-03c5,gpt3-babbage,dod2045,shoe,1.7000000000000002,3.0,dod20,15,0.4
0,bs12_brick-62ec,gpt3-babbage,bs12103,brick,1.0,1.5,bs12,16,0.4
0,setal08_brick-3be9,gpt3-babbage,setal08240,brick,1.0,1.5,setal08,16,0.4
0,hmsl_brick-2201,gpt3-babbage,hmsl1XnEb10C,brick,2.8,2.0,hmsl,24,0.4
0,motesf_pencil-da2b,gpt3-babbage,motesf85d8,pencil,2.1,2.1,motesf,17,0.4
0,setal08_brick-4e64,gpt3-babbage,setal08238,brick,2.0,2.0,setal08,16,0.4
0,snbmo09_knife-0856,gpt3-babbage,snbmo0922,knife,1.5,1.7,snbmo09,15,0.4
0,setal08_brick-182f,gpt3-babbage,setal08216,brick,1.7000000000000002,1.7,setal08,16,0.4
0,dod20_brick-695c,gpt3-babbage,dod205,brick,3.0,2.3,dod20,18,0.4
0,dod20_bottle-ce88,gpt3-babbage,dod2024,bottle,3.5,4.0,dod20,19,0.4
0,dod20_book-8372,gpt3-babbage,dod208,book,2.7,2.8,dod20,14,0.4
0,hmsl_paperclip-90c0,gpt3-babbage,hmsl1aF77W6m,paperclip,2.0,2.5,hmsl,22,0.4
0,snb17_box-02f2,gpt3-babbage,snb17106,box,3.7,2.3,snb17,26,0.4
0,dod20_book-663b,gpt3-babbage,dod2019,book,3.0,3.5,dod20,14,0.4
0,dod20_book-7cf0,gpt3-babbage,dod2092,book,2.5,3.5,dod20,22,0.4
0,dod20_fork-de9c,gpt3-babbage,dod209,fork,2.3,1.5,dod20,15,0.4
0,motesf_spoon-b181,gpt3-babbage,motesf5878,spoon,3.0,3.6,motesf,15,0.4
0,dod20_book-35fa,gpt3-babbage,dod2027,book,3.7,3.5,dod20,28,0.4
0,snb17_box-47cb,gpt3-babbage,snb1797,box,1.6,1.7,snb17,14,0.4
0,dod20_pants-c54e,gpt3-babbage,dod2013,pants,2.0,2.2,dod20,20,0.4
0,dod20_shoe-0624,gpt3-babbage,dod2041,shoe,3.5,3.5,dod20,17,0.4
0,setal08_brick-897c,gpt3-babbage,setal08126,brick,1.7000000000000002,1.5,setal08,14,0.4
0,snbmo09_knife-700d,gpt3-babbage,snbmo0993,knife,1.8,2.3,snbmo09,18,0.4
0,hmsl_paperclip-ab27,gpt3-babbage,hmsl59auf5Di,paperclip,2.2,2.2,hmsl,19,0.4
0,hmsl_paperclip-c496,gpt3-babbage,hmslbcAU0643,paperclip,2.3,2.0,hmsl,20,0.4
0,bs12_brick-c1da,gpt3-babbage,bs1233,brick,2.2,2.0,bs12,14,0.4
0,hmsl_paperclip-d210,gpt3-babbage,hmsl3qx6PWXs,paperclip,1.5,2.5,hmsl,15,0.4
0,motesp-g1_toothbrush-22BS,gpt3-babbage,22BS,toothbrush,2.3,2.7,motesp,19,0.4
0,hmsl_paperclip-cb81,gpt3-babbage,hmslA26c3z9n,paperclip,2.7,3.5,hmsl,17,0.4
0,dod20_shoe-6b34,gpt3-babbage,dod2039,shoe,1.5,1.5,dod20,19,0.4
0,hmsl_paperclip-6292,gpt3-babbage,hmslomDXbFdx,paperclip,3.2,3.2,hmsl,17,0.4
0,motesf_toothbrush-54f6,gpt3-babbage,motesf9fc3,toothbrush,3.6,3.9,motesf,17,0.4
0,snbmo09_box-1e3f,gpt3-babbage,snbmo09132,box,2.3,2.0,snbmo09,15,0.4
0,dod20_pants-b1d8,gpt3-babbage,dod2058,pants,4.0,3.2,dod20,15,0.4
0,hmsl_brick-27ab,gpt3-babbage,hmsl66jawKKi,brick,1.5,1.0,hmsl,19,0.4
0,motesp-g1_sock-27CA,gpt3-babbage,27CA,sock,4.3,3.9,motesp,24,0.4
0,setal08_knife-c99d,gpt3-babbage,setal08215,knife,1.0,1.0,setal08,14,0.4
0,betal18_box-0210,gpt3-babbage,betal182054,box,1.0,1.3,betal18,14,0.4
0,snbmo09_knife-4a5f,gpt3-babbage,snbmo09117,knife,2.5,2.0,snbmo09,24,0.4
0,snb17_box-bd66,gpt3-babbage,snb1761,box,2.3,2.7,snb17,17,0.4
0,dod20_shoe-4444,gpt3-babbage,dod2055,shoe,3.2,3.5,dod20,15,0.4
0,snbmo09_knife-ef1d,gpt3-babbage,snbmo0991,knife,1.8,2.0,snbmo09,20,0.4
0,snbmo09_brick-7bc0,gpt3-babbage,snbmo0991,brick,1.7000000000000002,2.3,snbmo09,18,0.4
0,setal08_knife-91bd,gpt3-babbage,setal08177,knife,1.7000000000000002,1.7,setal08,19,0.4
0,hmsl_paperclip-a8c4,gpt3-babbage,hmslPeidosaO,paperclip,2.8,2.5,hmsl,22,0.4
0,snbmo09_box-5343,gpt3-babbage,snbmo09155,box,2.0,2.0,snbmo09,14,0.4
0,snbmo09_brick-196c,gpt3-babbage,snbmo09182,brick,1.2,1.5,snbmo09,20,0.4
0,dod20_pants-4671,gpt3-babbage,dod2081,pants,2.5,1.8,dod20,18,0.4
0,hmsl_brick-a08d,gpt3-babbage,hmsl5T96gwt6,brick,1.8,1.8,hmsl,21,0.4
0,hmsl_paperclip-2764,gpt3-babbage,hmsl6hf8viCt,paperclip,2.7,2.8,hmsl,17,0.4
0,dod20_shovel-1e8e,gpt3-babbage,dod2037,shovel,1.8,1.5,dod20,16,0.4
0,hmsl_paperclip-198c,gpt3-babbage,hmslB2edM796,paperclip,2.5,2.5,hmsl,15,0.4
0,snb17_rope-f2c9,gpt3-babbage,snb1718,rope,1.7000000000000002,1.3,snb17,15,0.4
0,betal18_rope-b6f2,gpt3-babbage,betal182188,rope,1.9,2.7,betal18,16,0.4
0,setal08_brick-f075,gpt3-babbage,setal08140,brick,1.7000000000000002,1.7,setal08,19,0.4
0,bs12_brick-581d,gpt3-babbage,bs12127,brick,1.4,1.4,bs12,22,0.4
0,motesp-g1_backpack-5VA,gpt3-babbage,5VA,backpack,3.9,3.3,motesp,25,0.4
0,dod20_bottle-6a46,gpt3-babbage,dod2028,bottle,2.5,1.9,dod20,24,0.4
0,motesf_sock-8847,gpt3-babbage,motesf1700,sock,3.0,3.3,motesf,25,0.4
0,setal08_knife-face,gpt3-babbage,setal08151,knife,3.0,2.5,setal08,16,0.4
0,hmsl_paperclip-d04a,gpt3-babbage,hmsl9mlyecrJ,paperclip,3.2,3.5,hmsl,23,0.4
0,setal08_brick-e2a0,gpt3-babbage,setal0870,brick,1.0,1.0,setal08,16,0.4
0,snb17_box-6d44,gpt3-babbage,snb1714,box,2.0,1.9,snb17,13,0.4
0,motesf_ball-e0ef,gpt3-babbage,motesf02e7,ball,2.4,2.1,motesf,18,0.4
0,snb17_rope-f4f4,gpt3-babbage,snb1767,rope,2.3,2.1,snb17,19,0.4
0,dod20_bottle-e08a,gpt3-babbage,dod2055,bottle,2.3,1.7,dod20,16,0.4
0,motesf_spoon-67a9,gpt3-babbage,motesf698d,spoon,2.7,2.7,motesf,16,0.4
0,snbmo09_brick-7cd4,gpt3-babbage,snbmo09179,brick,1.5,1.7,snbmo09,20,0.4
0,snb17_rope-5da9,gpt3-babbage,snb17130,rope,2.0,1.0,snb17,20,0.4
0,motesf_bottle-90e3,gpt3-babbage,motesf70ef,bottle,3.0,3.0,motesf,26,0.4
0,setal08_brick-a184,gpt3-babbage,setal08172,brick,2.3,1.7,setal08,14,0.4
0,dod20_brick-a8c4,gpt3-babbage,dod2056,brick,3.2,1.5,dod20,18,0.4
0,hmsl_paperclip-17f2,gpt3-babbage,hmslJE5LUVea,paperclip,1.0,1.0,hmsl,17,0.4
0,dod20_tire-40d4,gpt3-babbage,dod2023,tire,3.5,3.5,dod20,19,0.4
0,motesf_spoon-6453,gpt3-babbage,motesf67c6,spoon,2.4,2.4,motesf,21,0.4
0,betal18_box-b68e,gpt3-babbage,betal182003,box,1.0,1.0,betal18,14,0.4
0,setal08_knife-515f,gpt3-babbage,setal08135,knife,1.0,1.0,setal08,14,0.4
0,dod20_book-1b06,gpt3-babbage,dod2084,book,2.0,2.5,dod20,19,0.4
0,snb17_box-0779,gpt3-babbage,snb17108,box,2.3,1.9,snb17,14,0.4
0,hmsl_brick-bc53,gpt3-babbage,hmslJji0e564,brick,1.0,1.0,hmsl,15,0.4
0,setal08_knife-7ea2,gpt3-babbage,setal08216,knife,1.7000000000000002,1.3,setal08,16,0.4
0,dod20_table-6463,gpt3-babbage,dod2023,table,3.0,2.8,dod20,16,0.4
0,hmsl_paperclip-e18b,gpt3-babbage,hmslLN1p6396,paperclip,2.7,2.5,hmsl,21,0.4
0,motesf_ball-3cf6,gpt3-babbage,motesf077e,ball,2.4,3.3,motesf,17,0.4
0,setal08_brick-b308,gpt3-babbage,setal08214,brick,1.0,1.0,setal08,17,0.4
0,dod20_bottle-fdb6,gpt3-babbage,dod2056,bottle,2.7,2.8,dod20,15,0.4
0,snb17_rope-961a,gpt3-babbage,snb1798,rope,1.0,2.0,snb17,17,0.4
0,dod20_book-973e,gpt3-babbage,dod2066,book,3.2,3.5,dod20,16,0.4
0,dod20_pants-d540,gpt3-babbage,dod2047,pants,3.2,3.2,dod20,13,0.4
0,betal18_rope-929c,gpt3-babbage,betal182053,rope,1.3,1.3,betal18,15,0.4
0,snb17_rope-3969,gpt3-babbage,snb17105,rope,2.0,2.0,snb17,16,0.4
0,setal08_knife-c54d,gpt3-babbage,setal08108,knife,2.3,2.0,setal08,17,0.4
0,dod20_shoe-ac8d,gpt3-babbage,dod2077,shoe,1.3,1.5,dod20,15,0.4
0,hmsl_brick-dc04,gpt3-babbage,hmsl5d5xLMEq,brick,2.7,1.5,hmsl,20,0.4
0,setal08_brick-921b,gpt3-babbage,setal082,brick,2.0,3.0,setal08,20,0.4
0,bs12_brick-0c39,gpt3-babbage,bs12108,brick,1.4,3.0,bs12,17,0.4
0,dod20_rope-6d13,gpt3-babbage,dod2057,rope,3.5,1.7,dod20,15,0.4
0,dod20_book-0328,gpt3-babbage,dod2043,book,2.8,2.8,dod20,14,0.4
0,hmsl_brick-53d5,gpt3-babbage,hmsl2PtjMrzC,brick,2.5,1.7,hmsl,19,0.4
0,bs12_brick-eeee,gpt3-babbage,bs1265,brick,1.0,1.0,bs12,14,0.4
0,hmsl_paperclip-6294,gpt3-babbage,hmsl88ft50be,paperclip,3.0,2.5,hmsl,19,0.4
0,setal08_brick-4ad7,gpt3-babbage,setal08202,brick,1.6,2.0,setal08,16,0.4
0,betal18_box-6aea,gpt3-babbage,betal182104,box,1.0,1.3,betal18,14,0.4
0,setal08_knife-d1e0,gpt3-babbage,setal08193,knife,1.7000000000000002,2.0,setal08,20,0.4
0,snbmo09_box-521c,gpt3-babbage,snbmo098,box,1.5,2.0,snbmo09,18,0.4
0,snbmo09_brick-8e74,gpt3-babbage,snbmo0955,brick,3.5,3.0,snbmo09,22,0.4
0,dod20_tire-c22c,gpt3-babbage,dod2047,tire,3.8,3.8,dod20,15,0.4
0,dod20_fork-da58,gpt3-babbage,dod205,fork,2.5,3.3,dod20,16,0.4
0,dod20_pants-e921,gpt3-babbage,dod2090,pants,1.2,2.5,dod20,14,0.4
0,setal08_knife-074a,gpt3-babbage,setal08153,knife,1.3,1.3,setal08,15,0.4
0,motesf_toothbrush-5b53,gpt3-babbage,motesf9de6,toothbrush,4.4,3.0,motesf,35,0.4
0,hmsl_paperclip-1de4,gpt3-babbage,hmsl5fii6yAD,paperclip,2.3,2.5,hmsl,16,0.4
0,motesf_pencil-8eec,gpt3-babbage,motesfeb16,pencil,1.3,1.6,motesf,17,0.4
0,hmsl_paperclip-9a83,gpt3-babbage,hmslSp2k68mD,paperclip,2.5,2.0,hmsl,16,0.4
0,betal18_box-96af,gpt3-babbage,betal182121,box,1.3,1.3,betal18,14,0.4
0,dod20_pants-b754,gpt3-babbage,dod203,pants,2.0,2.0,dod20,14,0.4
0,hmsl_brick-1945,gpt3-babbage,hmsl8UP73BqP,brick,1.8,1.0,hmsl,18,0.4
0,dod20_shovel-5be8,gpt3-babbage,dod2088,shovel,4.5,4.0,dod20,19,0.4
0,hmsl_brick-ca81,gpt3-babbage,hmslgjA0Fn4P,brick,2.3,1.7,hmsl,27,0.4
0,dod20_fork-4846,gpt3-babbage,dod2039,fork,1.3,1.0,dod20,17,0.4
0,bs12_brick-997d,gpt3-babbage,bs12123,brick,1.0,1.4,bs12,18,0.4
0,bs12_brick-3d10,gpt3-babbage,bs12102,brick,1.4,1.4,bs12,24,0.4
